"codigoestacion","codigosensor","fechaobservacion","valorobservado","nombreestacion","departamento","municipio","zonahidrografica","latitud","longitud","descripcionsensor","unidadmedida"
"0021202200","0068","2014-09-06T18:40:00.000","13.9","VITELMA","BOGOTA D.C.","BOGOTA, D.C","META","4.575","-74.072","Temp Aire 2 m","°C"
"0029065501","0068","2017-03-20T08:20:00.000","24.6","CIENAGA,LA  - AUT","MAGDALENA","CIÉNAGA","BAJO MAGDALENA","10.89785833","-74.08156667","Temp Aire 2 m","°C"
"0031095030","0068","2015-04-09T07:00:00.000","24.4","PTO INIRIDA","GUAINÍA","INÍRIDA","INÍRIDA","3.868","-67.932","Temp Aire 2 m","°C"
"0021085501","0068","2017-12-07T05:55:00.000","17.38945","TERUEL  - AUT","HUILA","TERUEL","ALTO MAGDALENA","2.762997222","-75.61144167","Temp Aire 2 m","°C"
"2120000104","0068","2019-03-17T11:02:00.000","17.31","COLEGIO MIGUEL ANTONIO CARO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.813","-74.031","Temp Aire 2 m","°C"
"0021015070","0068","2008-05-29T07:00:00.000","14.8","LOS GUACHAROS  - AUT","HUILA","PALESTINA","ALTO MAGDALENA","1.675833","-76.106841","Temp Aire 2 m","°C"
"0021202180","0068","2014-03-06T12:35:00.000","18.1","QUIBA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.543","-74.156","Temp Aire 2 m","°C"
"0016015502","0068","2019-03-10T07:30:00.000","17.77776","BLONAY  - AUT","NORTE DE SANTANDER","CHINÁCOTA","CATATUMBO","7.564997222","-72.62110833","Temp Aire 2 m","°C"
"0023025501","0068","2017-03-03T20:15:00.000","19.9","MANZANARES  - AUT","CALDAS","MANZANARES","MEDIO MAGDALENA","5.163913889","-75.11740833","Temp Aire 2 m","°C"
"0021205502","0068","2017-09-15T05:15:00.000","17.94419","MISIONES  - AUT","CUNDINAMARCA","EL COLEGIO","ALTO MAGDALENA","4.544997222","-74.44055556","Temp Aire 2 m","°C"
"0026145090","0068","2015-12-26T12:00:00.000","23.6","SANTA EMILIA - AUT","RISARALDA","BELÉN DE UMBRÍA","CAUCA","5.207472222","-75.90294444","Temp Aire 2 m","°C"
"0022025501","0068","2018-12-03T09:50:00.000","21.52227","ATACO  - AUT","TOLIMA","ATACO","SALDAÑA","3.416666667","-75.63305556","Temp Aire 2 m","°C"
"0016025503","0068","2018-08-08T14:20:00.000","20.02675","GRAMALOTE  - AUT","NORTE DE SANTANDER","GRAMALOTE","CATATUMBO","7.923163889","-72.83375556","Temp Aire 2 m","°C"
"0036015501","0068","2019-02-05T19:00:00.000","24.99756","TAMARA  - AUT","CASANARE","TÁMARA","CASANARE","5.872219444","-72.11944167","Temp Aire 2 m","°C"
"0021202250","0068","2011-07-11T22:50:00.000","13.8","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Temp Aire 2 m","°C"
"0052035040","0068","2019-01-19T12:00:00.000","31.2","VIENTO LIBRE - AUT","NARIÑO","TAMINANGO","PATÍA","1.6185","-77.34361111","Temp Aire 2 m","°C"
"0037015501","0068","2019-02-14T06:25:00.000","15.0184","LABATECA  - AUT","NORTE DE SANTANDER","LABATECA","ARAUCA","7.296058333","-72.49772778","Temp Aire 2 m","°C"
"0054077210","0068","2017-04-18T07:00:00.000","25.7","JUANCHACO - AUT","VALLE DEL CAUCA","BUENAVENTURA","SAN JUÁN","3.925147222","-77.34900556","Temp Aire 2 m","°C"
"0026225060","0068","2009-02-08T12:00:00.000","30.9","HACIENDA COTOVE - AUT","ANTIOQUIA","SANTA FE DE ANTIOQUIA","CAUCA","6.533916667","-75.82733333","Temp Aire 2 m","°C"
"0021205501","0068","2016-07-15T16:40:00.000","23.2","MESITAS DE SANTA INES  - AUT","CUNDINAMARCA","CACHIPAY","ALTO MAGDALENA","4.718611111","-74.45527778","Temp Aire 2 m","°C"
"0026125508","0068","2018-02-11T05:00:00.000","19.11376","LACATALINA  - AUT","RISARALDA","PEREIRA","CAUCA","4.7475","-75.73805556","Temp Aire 2 m","°C"
"0016025502","0068","2017-07-06T19:20:00.000","21.48267","FRANCISCO ROMERO  - AUT","NORTE DE SANTANDER","SALAZAR","CATATUMBO","7.739166667","-72.78055278","Temp Aire 2 m","°C"
"0026175502","0068","2017-06-25T10:05:00.000","27.74484","LA CRISTALINA  - AUT","ANTIOQUIA","TÁMESIS","CAUCA","5.7","-75.65999722","Temp Aire 2 m","°C"
"0023065180","0068","2009-05-09T10:00:00.000","27.7","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5.016861111","-74.47097222","Temp Aire 2 m","°C"
"0051025060","0068","2018-06-30T12:00:00.000","25.8","BIOTOPO - AUT","NARIÑO","BARBACOAS","MIRA","1.408638889","-78.28161111","Temp Aire 2 m","°C"
"0026155230","0068","2011-06-16T01:00:00.000","15.4","EMAS - AUT","CALDAS","MANIZALES","CAUCA","5.08525","-75.50713889","Temp Aire 2 m","°C"
"0021202200","0068","2013-10-03T16:25:00.000","18.3","VITELMA","BOGOTA D.C.","BOGOTA, D.C","META","4.575","-74.072","Temp Aire 2 m","°C"
"0021205502","0068","2019-07-28T08:25:00.000","19.08871","MISIONES  - AUT","CUNDINAMARCA","EL COLEGIO","ALTO MAGDALENA","4.544997222","-74.44055556","Temp Aire 2 m","°C"
"0029015000","0068","2017-02-25T15:00:00.000","36.8","EL GUAMO - AUT","BOLIVAR","EL GUAMO","BAJO MAGDALENA","10.06444444","-74.85222222","Temp Aire 2 m","°C"
"0024035380","0068","2016-09-10T21:00:00.000","2.1","NEVADO DEL COCUY - AUT","BOYACÁ","GUICÁN","SOGAMOSO","6.509111111","-72.31416667","Temp Aire 2 m","°C"
"2120000104","0068","2019-01-13T11:39:00.000","17.89","COLEGIO MIGUEL ANTONIO CARO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.813","-74.031","Temp Aire 2 m","°C"
"0026155503","0068","2018-03-24T13:15:00.000","28.05009","PLANALTO  - AUT","CALDAS","MANIZALES","CAUCA","4.989722222","-75.58971944","Temp Aire 2 m","°C"
"0052055150","0068","2012-02-14T18:59:05.000","0","CERRO PARAMO  - AUT","NARIÑO","PUERRES","PATÍA","0.843111111","-77.38880556","Temp Aire 2 m","°C"
"0026135501","0068","2017-11-30T12:40:00.000","30.92129","EL PILAMO  - AUT","RISARALDA","PEREIRA","CAUCA","4.868333333","-75.79333333","Temp Aire 2 m","°C"
"0026125503","0068","2018-11-05T00:10:00.000","17.82429","LA SIRENA  - AUT","VALLE DEL CAUCA","SEVILLA","CAUCA","4.285","-75.9025","Temp Aire 2 m","°C"
"0021215160","0068","2015-02-20T15:00:00.000","19.9","CERROS NOROCCIDENTALES  - AUT","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.470361111","-75.24386111","Temp Aire 2 m","°C"
"0021185501","0068","2018-11-13T11:55:00.000","26.74121","ROVIRA  - AUT","TOLIMA","ROVIRA","ALTO MAGDALENA","4.266666667","-75.28305556","Temp Aire 2 m","°C"
"0026145508","0068","2016-08-21T06:20:00.000","16.6","SAN JOSE  - AUT","CALDAS","SAN JOSE","CAUCA","5.094972222","-75.79174722","Temp Aire 2 m","°C"
"0021165501","0068","2017-10-09T20:10:00.000","18.36205","DOLORES  - AUT","TOLIMA","DOLORES","ALTO MAGDALENA","3.537155556","-74.82982778","Temp Aire 2 m","°C"
"0026105250","0068","2007-04-01T19:00:00.000","24.7","ZARAGOZA - AUT","VALLE DEL CAUCA","CARTAGO","CAUCA","4.689777778","-75.92519444","Temp Aire 2 m","°C"
"0026205501","0068","2018-09-16T01:45:00.000","14.973","EL ROSARIO  - AUT","ANTIOQUIA","VENECIA","CAUCA","5.625830556","-75.70527778","Temp Aire 2 m","°C"
"0023125140","0068","2019-03-28T09:00:00.000","22.1","AEROPUERTO FURATENA  - AUT","BOYACÁ","QUÍPAMA","MEDIO MAGDALENA","5.520833333","-74.18241667","Temp Aire 2 m","°C"
"0026205501","0068","2017-05-30T09:25:00.000","22.9","EL ROSARIO  - AUT","ANTIOQUIA","VENECIA","CAUCA","5.625830556","-75.70527778","Temp Aire 2 m","°C"
"0026115501","0068","2019-08-07T13:35:00.000","29.89133","MANUEL MARIA MALLARINO  - AUT","VALLE DEL CAUCA","TRUJILLO","CAUCA","4.213611111","-76.31497222","Temp Aire 2 m","°C"
"0028045501","0068","2018-12-19T02:30:00.000","14.36012","PUEBLO BELLO  - AUT","CESAR","PUEBLO BELLO","CESAR","10.42166667","-73.57471944","Temp Aire 2 m","°C"
"0023025501","0068","2017-09-17T10:40:00.000","24.30646","MANZANARES  - AUT","CALDAS","MANZANARES","MEDIO MAGDALENA","5.163913889","-75.11740833","Temp Aire 2 m","°C"
"0021105501","0068","2018-06-05T23:15:00.000","18.28424","ALGECIRAS  - AUT","HUILA","ALGECIRAS","ALTO MAGDALENA","2.595027778","-75.22852778","Temp Aire 2 m","°C"
"0021202250","0068","2012-10-19T02:10:00.000","13.5","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Temp Aire 2 m","°C"
"0035085060","0068","2016-06-20T09:00:00.000","18.5","ZETAQUIRA - AUT","BOYACÁ","ZETAQUIRÁ","META","5.294944444","-73.16994444","Temp Aire 2 m","°C"
"0021215190","0068","2016-12-31T01:00:00.000","12.9","CAJAMARCA - AUT","TOLIMA","CAJAMARCA","ALTO MAGDALENA","4.435666667","-75.50036111","Temp Aire 2 m","°C"
"0021205514","0068","2019-01-05T02:00:00.000","4.316","LAS MARGARITAS  - AUT","CUNDINAMARCA","EL ROSAL","ALTO MAGDALENA","4.469","-74.079","Temp Aire 2 m","°C"
"0035025501","0068","2018-04-13T00:20:00.000","16.58721","QUETAME  - AUT","CUNDINAMARCA","QUETAME","META","4.297941667","-73.87238889","Temp Aire 2 m","°C"
"0024025501","0068","2018-07-12T17:05:00.000","22.95502","ALBERTO SANTOS  - AUT","SANTANDER","SOCORRO","SOGAMOSO","6.493052778","-73.22111111","Temp Aire 2 m","°C"
"2120700037","0068","2019-06-07T09:04:00.000","17.07","CASAS FISCALES ESCUELA DE ARTILLERÍA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.556","-74.125","Temp Aire 2 m","°C"
"0026145090","0068","2011-04-23T02:00:00.000","14.5","SANTA EMILIA - AUT","RISARALDA","BELÉN DE UMBRÍA","CAUCA","5.207472222","-75.90294444","Temp Aire 2 m","°C"
"0052055502","0068","2018-04-09T18:05:00.000","19.00423","SANDONA  - AUT","NARIÑO","SANDONÁ","PATÍA","1.300888889","-77.46035833","Temp Aire 2 m","°C"
"0021201980","0068","2016-06-22T02:00:00.000","7.8","CERRO GUADALUPE - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.567","-74.05","Temp Aire 2 m","°C"
"0016055501","0068","2018-04-09T23:30:00.000","18.88293","GABRIEL MARIA  - AUT","NORTE DE SANTANDER","CONVENCIÓN","CATATUMBO","8.412497222","-73.33944167","Temp Aire 2 m","°C"
"0021202250","0068","2011-09-03T08:05:00.000","15.5","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Temp Aire 2 m","°C"
"0026225060","0068","2014-08-18T22:00:00.000","27.6","HACIENDA COTOVE - AUT","ANTIOQUIA","SANTA FE DE ANTIOQUIA","CAUCA","6.533916667","-75.82733333","Temp Aire 2 m","°C"
"0026185501","0068","2019-07-12T14:15:00.000","26.74509","SONSON  - AUT","ANTIOQUIA","SONSÓN","CAUCA","5.677719444","-75.34780556","Temp Aire 2 m","°C"
"0016055501","0068","2018-05-13T10:00:00.000","24.7954","GABRIEL MARIA  - AUT","NORTE DE SANTANDER","CONVENCIÓN","CATATUMBO","8.412497222","-73.33944167","Temp Aire 2 m","°C"
"0021205516","0068","2019-04-06T19:20:00.000","15.952","NEGRETE  - AUT","CUNDINAMARCA","PACHO","ALTO MAGDALENA","5.173","-73.852","Temp Aire 2 m","°C"
"0027015310","0068","2007-12-04T18:00:00.000","18.6","METROMEDELLIN - AUT","ANTIOQUIA","BELLO","NECHÍ","6.32975","-75.55211111","Temp Aire 2 m","°C"
"0012015100","0068","2017-03-09T22:00:00.000","26.6","PISTA INDIRA - AUT","ANTIOQUIA","TURBO","CARIBE - LITORAL","7.94075","-76.69616667","Temp Aire 2 m","°C"
"0021202220","0068","2010-11-18T18:15:00.000","14.8","PARAISO - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.617","-74.05","Temp Aire 2 m","°C"
"0021201980","0068","2013-02-24T10:25:00.000","12.9","CERRO GUADALUPE - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.567","-74.05","Temp Aire 2 m","°C"
"0048015040","0068","2013-11-05T15:00:00.000","34.2","PTO NARIÑO","AMAZONAS","PUERTO NARIÑO","AMAZONAS - DIRECTOS","-3.78","-70.363","Temp Aire 2 m","°C"
"0024035390","0068","2017-07-10T21:00:00.000","6.5","PARAMO ALMORZADERO  - AUT","SANTANDER","CERRITO","SOGAMOSO","6.945388889","-72.69633333","Temp Aire 2 m","°C"
"0026145503","0068","2016-07-07T11:05:00.000","25.1","ANSERMA  - AUT","CALDAS","ANSERMA","CAUCA","5.231330556","-75.77961667","Temp Aire 2 m","°C"
"0021255501","0068","2018-12-23T13:35:00.000","25.32852","LA TRINIDAD  - AUT","TOLIMA","LÍBANO","ALTO MAGDALENA","4.895","-75.04","Temp Aire 2 m","°C"
"0022025501","0068","2017-07-17T01:40:00.000","15.03799","ATACO  - AUT","TOLIMA","ATACO","SALDAÑA","3.416666667","-75.63305556","Temp Aire 2 m","°C"
"2120700037","0068","2019-01-17T01:32:00.000","12.64","CASAS FISCALES ESCUELA DE ARTILLERÍA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.556","-74.125","Temp Aire 2 m","°C"
"0021202250","0068","2012-08-20T15:40:00.000","15.6","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Temp Aire 2 m","°C"
"0012015110","0068","2013-03-08T04:00:00.000","25.6","CHIGORODO - AUT","ANTIOQUIA","CHIGORODÓ","CARIBE - LITORAL","7.671138889","-76.69405556","Temp Aire 2 m","°C"
"0025025000","0068","2013-12-08T14:00:00.000","34.2","EL DIFICIL - AUT","MAGDALENA","ARIGUANÍ (EL DIFICIL)","CESAR","9.911972222","-74.08580556","Temp Aire 2 m","°C"
"0021202200","0068","2011-06-27T21:15:00.000","11.8","VITELMA","BOGOTA D.C.","BOGOTA, D.C","META","4.575","-74.072","Temp Aire 2 m","°C"
"0023085501","0068","2018-09-01T21:40:00.000","20.34436","COCORNA  - AUT","ANTIOQUIA","COCORNÁ","MEDIO MAGDALENA","6.061941667","-75.18666667","Temp Aire 2 m","°C"
"0026145504","0068","2017-10-09T08:35:00.000","18.07532","OSPIRMA  - AUT","RISARALDA","GUÁTICA","CAUCA","5.325552778","-75.812775","Temp Aire 2 m","°C"
"0021202240","0068","2016-06-06T10:00:00.000","17.6","UAN SEDE CIRCUNVALAR - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.633","-74.05","Temp Aire 2 m","°C"
"0026155230","0068","2010-02-08T08:00:00.000","16.5","EMAS - AUT","CALDAS","MANIZALES","CAUCA","5.08525","-75.50713889","Temp Aire 2 m","°C"
"0052055502","0068","2018-11-28T01:05:00.000","15.77227","SANDONA  - AUT","NARIÑO","SANDONÁ","PATÍA","1.300888889","-77.46035833","Temp Aire 2 m","°C"
"0053115501","0068","2019-01-18T15:40:00.000","23.02655","DAGUA  - AUT","VALLE DEL CAUCA","DAGUA","TAPAJE - DAGUA - DIRECTOS","3.610441667","-76.63785833","Temp Aire 2 m","°C"
"0021205502","0068","2017-06-18T12:05:00.000","20.85743","MISIONES  - AUT","CUNDINAMARCA","EL COLEGIO","ALTO MAGDALENA","4.544997222","-74.44055556","Temp Aire 2 m","°C"
"0026085160","0068","2015-06-14T17:00:00.000","25.9","SILOE - AUT","VALLE DEL CAUCA","CALI","CAUCA","3.4255","-76.56061111","Temp Aire 2 m","°C"
"0052055220","0068","2009-10-12T23:00:00.000","9.9","EL PARAISO - AUT","NARIÑO","TÚQUERRES","PATÍA","1.070611111","-77.63688889","Temp Aire 2 m","°C"
"0021015050","0068","2017-03-03T20:00:00.000","15.9","PURACE  - AUT","HUILA","SAN AGUSTÍN","ALTO MAGDALENA","1.925916667","-76.42755556","Temp Aire 2 m","°C"
"0021195501","0068","2017-02-23T01:55:00.000","16.5","GRANJA TIBACUY  - AUT","CUNDINAMARCA","TIBACUY","ALTO MAGDALENA","4.363052778","-74.43527778","Temp Aire 2 m","°C"
"0026085501","0068","2019-05-29T05:30:00.000","16.81363","LA CELIA  - AUT","RISARALDA","LA CELIA","CAUCA","5.001330556","-75.998","Temp Aire 2 m","°C"
"0026125507","0068","2017-12-08T02:10:00.000","18.88078","ARTURO GOMEZ  - AUT","VALLE DEL CAUCA","ALCALÁ","CAUCA","4.671388889","-75.77721944","Temp Aire 2 m","°C"
"0016025501","0068","2017-07-24T12:10:00.000","25.57257","CUCUTILLA  - AUT","NORTE DE SANTANDER","CUCUTILLA","CATATUMBO","7.519455556","-72.79790278","Temp Aire 2 m","°C"
"0026125505","0068","2017-05-19T03:35:00.000","18","LA BELLA  - AUT","QUINDÍO","CALARCÁ","CAUCA","4.501111111","-75.67138889","Temp Aire 2 m","°C"
"0055015020","0068","2018-11-26T22:00:00.000","25.9","PR CHOCO: BAJO BAUDO","CHOCÓ","QUIBDÓ","BAUDÓ - DIRECTOS PACIFICO","4.958","-77.362","Temp Aire 2 m","°C"
"2120000105","0068","2019-01-21T04:53:00.000","7.724","EL CODITO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.763","-74.022","Temp Aire 2 m","°C"
"0026125508","0068","2019-01-02T14:10:00.000","30.34904","LACATALINA  - AUT","RISARALDA","PEREIRA","CAUCA","4.7475","-75.73805556","Temp Aire 2 m","°C"
"0023065501","0068","2018-09-01T06:55:00.000","17.39132","PACHO  - AUT","CUNDINAMARCA","PACHO","MEDIO MAGDALENA","5.129127778","-74.15769722","Temp Aire 2 m","°C"
"0026125506","0068","2018-11-23T10:55:00.000","27.5213","EL AGRADO  - AUT","QUINDÍO","MONTENEGRO","CAUCA","4.518333333","-75.7925","Temp Aire 2 m","°C"
"0035035100","0068","2017-05-05T06:00:00.000","21.8","ICA VILLAVICENCIO  - AUT","META","VILLAVICENCIO","META","4.137388889","-73.625","Temp Aire 2 m","°C"
"0021202240","0068","2010-09-08T12:40:00.000","15.12","UAN SEDE CIRCUNVALAR - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.633","-74.05","Temp Aire 2 m","°C"
"0052025090","0068","2015-03-06T11:59:05.000","0","LA SIERRA - AUT","CAUCA","LA SIERRA","PATÍA","2.193833333","-76.75033333","Temp Aire 2 m","°C"
"0021206600","0068","2012-10-10T05:00:00.000","6.7","NUEVA GENERACION  - AUT","BOGOTA","BOGOTA, D.C","ALTO MAGDALENA","4.782222222","-74.09433333","Temp Aire 2 m","°C"
"0012015100","0068","2012-10-29T15:00:00.000","28.1","PISTA INDIRA - AUT","ANTIOQUIA","TURBO","CARIBE - LITORAL","7.94075","-76.69616667","Temp Aire 2 m","°C"
"0026125507","0068","2017-02-20T13:25:00.000","30.9","ARTURO GOMEZ  - AUT","VALLE DEL CAUCA","ALCALÁ","CAUCA","4.671388889","-75.77721944","Temp Aire 2 m","°C"
"0027015320","0068","2008-08-20T12:00:00.000","16.3","ARAGON - AUT","ANTIOQUIA","SANTA ROSA DE OSOS","NECHÍ","6.781083333","-75.560888889","Temp Aire 2 m","°C"
"0035075080","0068","2015-02-06T10:59:05.000","0","PARAMO RABANAL - AUT","BOYACÁ","VENTAQUEMADA","META","5.392388889","-73.56277778","Temp Aire 2 m","°C"
"0021115501","0068","2019-04-10T23:45:00.000","19.13316","TELLO  - AUT","HUILA","TELLO","ALTO MAGDALENA","2.960666667","-75.02849722","Temp Aire 2 m","°C"
"0023125170","0068","2015-07-04T20:00:00.000","13.7","SAN CAYETANO - AUT","CUNDINAMARCA","SAN CAYETANO","MEDIO MAGDALENA","5.333333333","-74.016666667","Temp Aire 2 m","°C"
"0026135502","0068","2018-10-11T02:10:00.000","14.09566","EL JAZMIN  - AUT","RISARALDA","SANTA ROSA DE CABAL","CAUCA","4.911944444","-75.62416389","Temp Aire 2 m","°C"
"2120000104","0068","2019-07-30T08:09:00.000","12.52","COLEGIO MIGUEL ANTONIO CARO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.813","-74.031","Temp Aire 2 m","°C"
"0026135320","0068","2017-02-09T22:00:00.000","2.1","NEVADO SANTA ISABEL  - AUT","CALDAS","VILLAMARIA","CAUCA","4.802611111","-75.38047222","Temp Aire 2 m","°C"
"0021206960","0068","2009-07-07T18:00:00.000","16.3","IDEAM BOGOTA  - AUT","BOGOTA","BOGOTA, D.C","ALTO MAGDALENA","4.6","-74.06666667","Temp Aire 2 m","°C"
"0023065503","0068","2018-11-13T03:35:00.000","18.15702","EL MIRADOR  - AUT","CUNDINAMARCA","SASAIMA","MEDIO MAGDALENA","4.95","-74.4","Temp Aire 2 m","°C"
"0026125502","0068","2019-06-29T11:35:00.000","28.41824","CAICEDONIA  - AUT","VALLE DEL CAUCA","CAICEDONIA","CAUCA","4.297558333","-75.86396111","Temp Aire 2 m","°C"
"0026145508","0068","2018-03-01T10:55:00.000","24.63711","SAN JOSE  - AUT","CALDAS","SAN JOSE","CAUCA","5.094972222","-75.79174722","Temp Aire 2 m","°C"
"0023105070","0068","2017-03-01T17:00:00.000","24.8","MACEO - AUT","ANTIOQUIA","YOLOMBÓ","MEDIO MAGDALENA","6.571638889","-74.79472222","Temp Aire 2 m","°C"
"0021202220","0068","2015-05-04T23:05:00.000","19.5","PARAISO - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.617","-74.05","Temp Aire 2 m","°C"
"0021202250","0068","2015-07-23T02:05:00.000","13","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Temp Aire 2 m","°C"
"0035025501","0068","2019-02-23T18:20:00.000","20.41418","QUETAME  - AUT","CUNDINAMARCA","QUETAME","META","4.297941667","-73.87238889","Temp Aire 2 m","°C"
"0021197430","0068","2016-05-06T21:00:00.000","8.3","PROVIDENCIA - PROVIDENCIA","CUNDINAMARCA","FUSAGASUGÁ","ALTO MAGDALENA","4.367","-74.3","Temp Aire 2 m","°C"
"0035085060","0068","2018-11-09T13:00:00.000","24.1","ZETAQUIRA - AUT","BOYACÁ","ZETAQUIRÁ","META","5.294944444","-73.16994444","Temp Aire 2 m","°C"
"0026165502","0068","2017-11-18T06:40:00.000","16.54253","JARDIN  - AUT","ANTIOQUIA","JARDÍN","CAUCA","5.6","-75.84972222","Temp Aire 2 m","°C"
"0026065501","0068","2018-12-19T23:20:00.000","18.68068","JAMUNDI  - AUT","VALLE DEL CAUCA","JAMUNDÍ","CAUCA","3.215580556","-76.68021944","Temp Aire 2 m","°C"
"0026185501","0068","2018-03-23T19:40:00.000","18.94313","SONSON  - AUT","ANTIOQUIA","SONSÓN","CAUCA","5.677719444","-75.34780556","Temp Aire 2 m","°C"
"0037015030","0068","2012-08-24T03:00:00.000","7.8","BERLIN - AUT","SANTANDER","TONA","ARAUCA","7.187","-72.8685","Temp Aire 2 m","°C"
"0023015501","0068","2018-07-14T02:10:00.000","19.47707","FRESNO  - AUT","TOLIMA","FRESNO","MEDIO MAGDALENA","5.155638889","-75.00313611","Temp Aire 2 m","°C"
"0021255160","0068","2016-09-25T16:00:00.000","35.7","HACIENDA PAJONALES","TOLIMA","AMBALEMA","ALTO MAGDALENA","4.760722222","-74.83425","Temp Aire 2 m","°C"
"0016035501","0068","2017-07-21T12:00:00.000","26.83481","SARDINATA  - AUT","NORTE DE SANTANDER","SARDINATA","CATATUMBO","8.151169444","-72.86776667","Temp Aire 2 m","°C"
"0024035380","0068","2012-08-14T12:00:00.000","4.6","NEVADO DEL COCUY - AUT","BOYACÁ","GUICÁN","SOGAMOSO","6.509111111","-72.31416667","Temp Aire 2 m","°C"
"2120000102","0068","2019-02-14T05:36:00.000","8.62","COLEGIO CARLOS PIZARRO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.635","-74.205","Temp Aire 2 m","°C"
"0026135290","0068","2012-01-07T18:00:00.000","21.1","MARSELLA - AUT","RISARALDA","MARSELLA","CAUCA","4.929583333","-75.73838889","Temp Aire 2 m","°C"
"0026085170","0068","2015-11-08T04:00:00.000","20.1","BASE AEREA MARCO FIDEL SUAREZ  - AUT","VALLE DEL CAUCA","CALI","CAUCA","3.4545","-76.49972222","Temp Aire 2 m","°C"
"0021015501","0068","2017-10-19T19:25:00.000","17.31432","PITALITO  - AUT","HUILA","PITALITO","ALTO MAGDALENA","1.777527778","-76.19163889","Temp Aire 2 m","°C"
"0026125504","0068","2017-08-06T21:15:00.000","20.78275","PARAGUAICITO  - AUT","QUINDÍO","BUENAVISTA","CAUCA","4.395555556","-75.73416667","Temp Aire 2 m","°C"
"0052025501","0068","2018-06-23T12:10:00.000","24.85535","LA VEGA  - AUT","CAUCA","LA VEGA","PATÍA","2.092941667","-76.81202778","Temp Aire 2 m","°C"
"0021202200","0068","2015-11-18T08:20:00.000","21.3","VITELMA","BOGOTA D.C.","BOGOTA, D.C","META","4.575","-74.072","Temp Aire 2 m","°C"
"0021105501","0068","2018-05-29T17:20:00.000","23.89149","ALGECIRAS  - AUT","HUILA","ALGECIRAS","ALTO MAGDALENA","2.595027778","-75.22852778","Temp Aire 2 m","°C"
"0024035370","0068","2012-01-13T12:00:00.000","14.8","EL ESPINO - AUT","BOYACÁ","EL ESPINO","SOGAMOSO","6.506722222","-72.45266667","Temp Aire 2 m","°C"
